seconds_remaining,p0_pos_x,p0_pos_y,p0_pos_z,p0_vel_x,p0_vel_y,p0_vel_z,p0_boost_amount,p0_team,p1_pos_x,p1_pos_y,p1_pos_z,p1_vel_x,p1_vel_y,p1_vel_z,p1_boost_amount,p1_team,p2_pos_x,p2_pos_y,p2_pos_z,p2_vel_x,p2_vel_y,p2_vel_z,p2_boost_amount,p2_team,p3_pos_x,p3_pos_y,p3_pos_z,p3_vel_x,p3_vel_y,p3_vel_z,p3_boost_amount,p3_team,p4_pos_x,p4_pos_y,p4_pos_z,p4_vel_x,p4_vel_y,p4_vel_z,p4_boost_amount,p4_team,p5_pos_x,p5_pos_y,p5_pos_z,p5_vel_x,p5_vel_y,p5_vel_z,p5_boost_amount,p5_team,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_hit_team_num,p0_alive,p1_alive,p2_alive,p3_alive,p4_alive,p5_alive,p0_forward_x,p0_forward_y,p0_forward_z,p1_forward_x,p1_forward_y,p1_forward_z,p2_forward_x,p2_forward_y,p2_forward_z,p3_forward_x,p3_forward_y,p3_forward_z,p4_forward_x,p4_forward_y,p4_forward_z,p5_forward_x,p5_forward_y,p5_forward_z,boost_pad_0_respawn,boost_pad_1_respawn,boost_pad_2_respawn,boost_pad_3_respawn,boost_pad_4_respawn,boost_pad_5_respawn,team_0_goal_prev_5s,team_1_goal_prev_5s,p0_dist_to_ball,p1_dist_to_ball,p2_dist_to_ball,p3_dist_to_ball,p4_dist_to_ball,p5_dist_to_ball
228,-2342.44,-850.48,87.1,-610.57,-2125.74,-15.0,0.0,0,3950.71,1354.86,511.82,-551.23,1525.5,463.63,24.2,0,3857.36,-224.47,19.6,-185.25,646.83,-18.58,67.45,0,3042.18,-1227.13,17.01,-1111.18,-309.75,0.31,67.45,1,2860.6,4402.67,16.99,-1146.05,1148.62,0.55,100.0,1,3235.38,-1894.59,90.99,-1082.76,1880.97,-25.78,30.97,1,3407.61,2044.13,789.9,-565.66,1298.1,348.28,0.0,1,1,1,1,1,1,-0.6783615,-0.6689202,0.3039268,-0.35647494,0.58620787,0.7275204,-0.2809013,0.9593307,-0.027910702,-0.9793942,-0.20195796,-0.0,-0.76828694,0.64010566,-0.0,0.04242405,0.9092023,-0.41418767,0.0,0.0,4.8600006103515625,5.8699951171875,0.0,9.689994812011719,0,0,6475.78,920.53,2437.66,3381.13,2541.52,4003.95
228,-2506.66,-1419.17,70.02,-620.29,-2139.46,-141.19,0.0,0,3811.18,1713.0,615.91,-701.79,1652.63,440.97,17.26,0,3804.78,-97.25,17.11,-358.65,738.73,-10.28,67.45,0,2747.38,-1214.24,17.01,-1089.75,384.42,0.31,67.45,1,2626.09,4553.99,16.99,-1350.83,541.23,0.55,100.0,1,3002.8,-1464.53,85.5,-1045.1,2048.71,-23.15,24.03,1,3280.81,2335.16,850.95,-561.61,1289.19,200.02,0.0,1,1,1,1,1,1,-0.48814127,-0.84300905,0.22595096,-0.78688514,0.579402,0.2123794,-0.4495707,0.89307964,-0.017174609,-0.9200933,0.39169914,-0.0,-0.9496481,0.31331855,-0.0,0.06296457,0.95506316,-0.2896372,0.0,0.0,4.650001525878906,5.659996032714844,0.0,9.479995727539062,0,0,6942.6,850.66,2624.2,3684.87,2459.14,3885.98
228,-2643.72,-1883.05,24.4,-692.52,-2116.02,-242.63,0.0,0,3668.64,2028.0,686.55,-837.88,1787.2,323.15,10.32,0,3687.75,82.52,54.33,-655.03,871.61,320.91,61.09,0,2529.82,-1068.93,17.01,-873.14,819.59,0.26,67.45,1,2325.96,4616.65,16.99,-1277.8,216.58,0.53,100.0,1,2842.32,-1136.76,81.45,-995.6,2072.82,-46.53,20.78,1,3168.86,2592.17,877.31,-558.01,1281.27,69.09,0.0,1,1,1,1,1,1,-0.41584677,-0.9034327,0.10431141,-0.51580054,0.8424809,-0.15548535,-0.7183355,0.69569683,0.0,-0.6945659,0.7194291,-0.0,-0.9874407,0.15799052,-0.0,0.040198963,0.9749276,-0.21886131,0.0,0.0,4.44000244140625,5.4499969482421875,0.0,9.269996643066406,0,0,7385.2,777.47,2691.63,3814.73,2355.66,3826.87
227,-2788.86,-2283.01,16.79,-724.86,-2097.18,4.95,0.0,0,3469.27,2455.08,737.23,-920.75,2004.12,129.39,3.39,0,3565.66,366.26,103.85,-649.13,1635.42,170.74,54.15,0,2366.49,-900.42,17.01,-836.2,926.69,0.26,67.45,1,2031.82,4724.66,16.99,-1147.14,646.75,0.53,100.0,1,2585.93,-601.8,47.01,-987.41,2066.17,-214.35,20.78,1,3043.76,2879.42,875.77,-554.05,1272.36,-77.14,0.0,1,1,1,1,1,1,-0.31049347,-0.95057553,-0.0,-0.25556374,0.9274975,-0.2728288,-0.82964844,0.523749,-0.19331421,-0.6603693,0.75094104,-0.0,-0.85188025,0.52373666,-0.0,-0.2195055,0.9752063,-0.028106228,0.0,0.0,4.230003356933594,5.239997863769531,0.0,9.05999755859375,0,0,7836.32,616.7,2680.34,3934.89,2272.98,3607.68
227,-2904.43,-2634.24,17.01,-677.64,-2112.4,0.28,0.0,0,3260.38,2912.26,747.24,-929.86,2037.71,-28.33,3.14,0,3396.44,748.6,102.29,-850.64,1754.36,-18.92,47.21,0,2193.93,-671.38,17.01,-717.43,1088.17,0.27,67.45,1,1842.7,4861.74,16.99,-870.55,706.82,0.54,100.0,1,2388.91,-129.83,16.19,-734.45,2141.91,12.05,20.78,1,2928.72,3143.6,845.12,-550.55,1264.12,-211.55,0.0,1,1,1,1,1,1,-0.31049347,-0.95057553,-0.0,-0.2098393,0.8827996,-0.4202764,-0.88986444,0.44147855,-0.11505677,-0.544765,0.8385887,-0.0,-0.75906104,0.6510195,-0.0,-0.31045318,0.95045215,-0.01610936,0.0,0.0,4.030006408691406,5.040000915527344,0.0,8.860000610351562,0,0,8251.96,416.05,2550.8,3972.37,2194.82,3419.63
227,-3036.67,-3057.71,17.01,-621.25,-2128.7,0.27,0.0,0,3075.31,3284.08,727.37,-1468.92,1762.41,-161.63,0.0,0,3240.78,1047.59,99.52,-1009.31,1830.44,-14.42,40.27,0,2087.35,-479.41,17.01,-550.52,1212.92,0.27,67.45,1,1721.37,4945.31,17.62,-693.98,375.9,9.41,100.0,1,2288.64,174.84,16.98,-697.81,2153.7,1.27,20.78,1,2828.08,3374.68,795.05,-547.47,1257.08,-329.13,0.0,1,1,1,1,1,1,-0.2800001,-0.96000004,-0.0,-0.32267487,0.8624618,-0.38992372,-0.8860017,0.45833772,0.07019587,-0.37650535,0.92641443,-0.0,-0.8843331,0.4668316,0.0048126965,-0.31049347,0.95057553,-0.0,0.0,0.0,3.82000732421875,4.8300018310546875,0.0,8.650001525878906,0,0,8739.35,271.87,2463.62,4001.0,2072.7,3336.97
227,-3125.48,-3667.82,17.01,147.66,-2101.55,0.33,0.0,0,2733.79,3707.23,695.15,-1367.78,1742.31,-17.29,0.0,0,2941.33,1555.2,89.59,-1186.29,1950.84,-99.09,35.29,0,1975.79,-171.76,17.01,-410.59,1311.69,0.27,67.45,1,1550.34,5021.38,35.57,-689.6,162.69,54.34,100.0,1,2092.28,745.46,17.01,-734.55,2138.82,0.27,20.78,1,2546.08,3698.29,742.18,-1767.98,1424.51,-115.99,0.0,1,1,1,1,1,1,0.2565264,-0.96653724,-0.0,-0.4254066,0.2960221,-0.8552194,-0.7244498,0.6824354,0.09723352,-0.28436506,0.9587161,-0.0,-0.94885796,0.26340723,0.17402634,-0.31531858,0.9489859,-0.0,0.0,0.0,3.6100006103515625,4.6199951171875,0.0,8.439994812011719,0,0,9324.81,193.72,2274.85,3978.49,1800.38,3074.25
227,-3003.58,-4001.46,17.01,1109.74,-1464.12,0.32,97.11,0,2505.56,3997.78,692.35,-1369.93,1744.01,-16.69,0.0,0,2762.83,1848.39,67.08,-1192.44,1957.0,-195.48,35.29,0,1913.63,51.2,17.01,-348.53,1357.77,0.27,67.45,1,1405.95,5029.15,38.46,-743.38,-33.69,-15.22,100.0,1,1988.73,1182.69,17.01,-320.18,2218.37,0.26,32.55,1,2222.9,3958.68,709.58,-1758.08,1416.53,-234.11,0.0,1,1,1,1,1,1,0.72584236,-0.6878611,-0.0,-0.044572316,0.13570704,-0.98974586,-0.631794,0.77060175,0.08372217,-0.2456079,0.96936923,-0.0,-0.9959576,-0.06646431,-0.0604221,-0.12342706,0.9923536,-0.0,9.930000305175781,0.0,3.4000015258789062,4.409996032714844,0.0,8.229995727539062,0,0,9547.75,285.87,2271.05,3980.41,1504.56,2870.65
226,-2755.43,-4188.33,17.01,1649.71,-753.88,0.05,90.17,0,2197.22,4390.32,688.57,-1370.06,1745.11,-16.5,0.0,0,2491.41,2284.82,15.85,-1290.79,1870.39,-75.1,35.29,0,1838.11,382.57,17.01,-207.67,1389.17,0.28,67.45,1,1277.0,5032.51,37.92,-810.74,99.98,16.69,97.11,1,1945.13,1572.21,17.01,-217.57,2228.96,0.26,32.55,1,1828.75,4276.27,640.08,-1745.93,1406.81,-378.17,0.0,1,1,1,1,1,1,0.94171023,-0.33642504,-0.0,-0.017907394,0.12913132,-0.99146575,-0.58926266,0.80794156,0.0,-0.12526804,0.9921229,-0.0,-0.98966944,0.14331922,-0.003735344,-0.095567085,0.99542296,-0.0,9.720001220703125,0.0,3.19000244140625,4.1999969482421875,0.0,8.019996643066406,0,0,9646.36,388.75,2189.67,3943.25,1113.07,2777.36
226,-2309.74,-4260.97,17.01,1954.58,140.8,0.05,83.23,0,1945.98,4710.34,673.52,-1370.21,1745.69,-141.53,0.0,0,2187.52,2620.41,16.96,-1715.12,1532.43,1.32,31.25,0,1821.7,616.31,17.01,-33.55,1408.29,0.26,67.45,1,1055.86,5089.42,75.8,-955.57,251.04,361.42,90.17,1,1877.13,2108.42,17.01,-402.01,2197.73,0.26,32.55,1,1466.23,4568.38,546.92,-1734.74,1397.81,-510.69,0.0,1,1,1,1,1,1,0.99015254,0.1399933,-0.0,-0.104197025,0.06311369,-0.9925521,-0.76828694,0.64010566,-0.0,-0.008132969,0.9999669,-0.0,-0.83794594,0.14737542,0.52547795,-0.18808885,0.982152,-0.0,9.520004272460938,0.0,2.9900054931640625,4.0,0.0,7.819999694824219,0,0,9617.49,516.08,2143.76,4003.25,813.54,2549.72
226,-1877.78,-4124.09,17.01,1820.64,1039.61,0.05,88.85,0,1617.26,5103.8,619.13,-1256.46,491.36,-293.4,0.0,0,1698.4,2953.85,17.0,-1991.56,1127.3,0.38,30.2,0,1775.75,976.05,17.01,-318.75,1371.94,0.26,67.45,1,888.93,5108.21,187.08,41.9,391.71,480.17,89.8,1,1767.61,2598.47,17.01,-584.1,2152.42,0.26,32.55,1,1106.02,4858.62,426.25,-1723.74,1388.81,-642.35,0.0,1,1,1,1,1,1,0.8310037,0.5562669,-0.0,-0.31341183,-0.038250275,-0.9488466,-0.87621176,0.48192638,-0.0,-0.24938574,0.9684043,-0.0,-0.6375474,0.06467294,0.7676918,-0.2800001,0.96000004,-0.0,9.310005187988281,0.0,2.7800064086914062,3.7900009155273438,0.0,7.6100006103515625,0,0,9474.16,598.9,2036.31,3961.11,408.2,2390.28
226,-1543.63,-3848.85,17.01,1556.36,1626.57,0.02,86.27,0,1411.71,5069.09,482.68,-726.24,-412.47,-810.06,0.0,0,1253.4,3211.4,17.0,-1887.33,1274.98,0.41,30.2,0,1696.11,1283.03,17.01,-373.37,1359.54,0.26,67.45,1,880.89,5122.02,228.75,-145.29,-45.13,-20.9,89.23,1,1638.76,3025.27,17.01,-668.38,2126.4,0.26,32.55,1,858.46,4897.84,403.72,-557.83,-1062.61,428.41,1.0,1,1,1,1,1,1,0.66464967,0.74715513,-0.0,-0.48681885,-0.0043714195,-0.87349206,-0.807042,0.5904941,-0.0,-0.27576166,0.96122605,-0.0,-0.6188019,0.07171614,0.78226656,-0.31049347,0.95057553,-0.0,9.100006103515625,0.0,2.57000732421875,3.5800018310546875,0.0,7.400001525878906,0,0,9078.78,584.51,1774.71,3730.69,285.26,2065.17
226,-1235.35,-3496.24,17.01,1462.26,1707.17,0.25,86.27,0,1276.42,4978.61,323.02,-742.79,-509.14,-929.47,0.0,0,949.76,3489.16,21.97,-1444.5,1703.56,300.08,42.35,0,1620.41,1529.87,17.01,-494.36,1315.52,0.28,67.45,1,842.52,5051.59,227.23,-207.08,-427.83,-2.1,82.29,1,1498.81,3448.15,17.01,-805.36,2071.05,0.28,32.55,1,751.89,4694.8,473.13,-554.45,-1056.4,301.58,1.0,1,1,1,1,1,1,0.64617497,0.7631893,-0.0,-0.70660305,-0.16714261,-0.6875867,-0.58926266,0.80794156,-0.0,-0.37650535,0.92641443,-0.0,-0.41113484,-0.7276828,0.54904085,-0.38235775,0.9240144,-0.0,8.889999389648438,0.0,2.3600006103515625,3.3699951171875,0.0,7.189994812011719,0,0,8440.99,614.99,1302.41,3313.48,442.7,1523.18
225,-972.59,-3179.45,17.01,1330.24,1810.85,0.2,93.73,0,1164.55,4902.12,175.55,-748.65,-510.67,-1030.78,0.0,0,636.52,3871.83,95.75,-1256.0,552.56,286.3,42.35,0,1477.82,1786.95,17.01,-844.96,1200.53,0.03,65.72,1,809.31,4982.33,225.81,-223.28,-467.35,-15.39,78.66,1,1302.92,3797.27,17.01,-1126.65,1422.98,0.28,32.55,1,641.35,4484.2,519.73,-551.09,-1049.92,170.03,1.0,1,1,1,1,1,1,0.5593627,0.828923,-0.0,-0.924268,-0.22264266,-0.31009507,-0.537752,0.828218,0.15772726,-0.58926266,0.80794156,-0.0,0.19530442,-0.59864193,0.77684236,-0.6854141,0.72815347,-0.0,8.680000305175781,0.0,2.1500015258789062,3.1599960327148438,0.0,6.9799957275390625,0,0,7847.87,752.9,744.84,2868.37,602.27,1078.09
225,-784.51,-2847.75,17.01,946.72,2091.49,0.22,93.73,0,958.45,4772.43,10.8,-1248.43,-591.02,81.26,0.0,0,426.97,3964.17,131.5,-1258.59,555.11,42.9,42.35,0,1308.53,2017.78,17.01,-939.84,1351.01,0.03,58.78,1,759.29,4854.97,222.31,-191.76,-523.21,-67.24,76.86,1,1092.35,3984.7,17.01,-908.47,532.39,0.3,32.55,1,517.8,4248.82,540.81,-547.31,-1042.63,23.0,1.0,1,1,1,1,1,1,0.37221682,0.9281458,-0.0,-0.975037,-0.22132242,-0.01786823,-0.6901166,0.22103737,0.6891166,-0.55283904,0.833288,-0.0,0.23537847,-0.4573353,0.8575788,-0.89227176,0.4514988,-0.0,8.470001220703125,0.0,1.94000244140625,2.9499969482421875,0.0,6.769996643066406,0,0,7234.06,865.59,506.76,2424.29,726.07,821.12
225,-546.34,-2243.36,17.01,810.09,2144.72,0.25,93.73,0,596.54,4622.72,17.02,-1227.85,-648.67,0.38,0.0,0,133.01,4093.78,128.81,-1260.42,554.97,-15.43,42.35,0,1099.25,2359.32,17.01,-902.89,1475.8,0.27,56.08,1,713.25,4727.62,187.89,-189.76,-530.88,-212.92,76.86,1,833.78,4047.33,17.01,-1103.23,-38.19,0.3,32.55,1,404.15,4032.34,531.0,-543.81,-1035.88,-112.09,1.0,1,1,1,1,1,1,0.35081604,0.9364444,-0.0,-0.87621176,-0.48192638,-0.0,-0.8040445,-0.2445619,0.54194283,-0.5161494,0.8564986,-0.0,0.076155886,-0.6750903,0.73379385,-0.99503714,-0.09950372,-0.0,8.270004272460938,0.0,1.7400054931640625,2.75,0.0,6.569999694824219,0,0,6368.05,806.06,488.93,1883.17,834.67,670.07
225,-401.85,-1889.93,17.01,925.37,2094.87,0.25,93.73,0,428.12,4502.63,17.02,-1001.46,-942.33,0.18,0.0,0,-98.04,4195.42,125.95,-1260.73,554.74,-15.39,54.51,0,931.6,2592.46,17.01,-1083.0,1337.05,0.26,56.08,1,681.73,4638.47,143.52,-188.77,-537.01,-315.7,76.86,1,620.44,3985.84,17.01,-991.86,-549.68,0.3,32.55,1,295.74,3825.83,495.15,-540.45,-1029.4,-240.93,1.0,1,1,1,1,1,1,0.41748226,0.908685,-0.0,-0.6854141,-0.72815347,-0.0,-0.80880475,-0.23671353,0.53833234,-0.6513634,0.7587658,-0.0,0.12488763,-0.8941321,0.4300359,-0.8432,-0.53760004,-0.0,8.060005187988281,0.0,1.5300064086914062,2.5400009155273438,0.0,6.3600006103515625,0,0,5777.99,839.16,654.19,1467.7,965.93,599.71
225,-202.01,-1456.78,17.01,972.6,2072.76,0.25,93.73,0,240.53,4258.08,17.02,-683.82,-1191.36,0.16,0.0,0,-403.93,4329.13,112.47,-1271.8,551.43,-122.31,54.51,0,676.39,2882.44,17.01,-1206.2,1208.31,0.29,56.08,1,636.2,4508.36,47.6,-188.55,-542.51,-472.25,76.86,1,416.11,3826.24,78.15,-1025.91,-874.12,415.9,26.19,1,183.52,3612.09,430.49,-536.95,-1022.84,-374.31,1.0,1,1,1,1,1,1,0.41748226,0.908685,-0.0,-0.4794128,-0.8775895,-0.0,-0.80292565,-0.23588091,0.5474217,-0.73684394,0.67606294,-0.0,-0.008241582,-0.99904895,-0.042816386,-0.47879684,-0.87340516,0.08897641,7.850006103515625,0.0,1.32000732421875,2.3300018310546875,0.0,6.150001525878906,0,0,5100.3,769.1,979.99,972.77,1074.63,473.39
224,33.57,-956.15,17.01,975.23,2071.34,0.25,100.0,0,126.31,3948.34,43.32,-389.92,-1318.25,340.18,0.0,0,-671.03,4435.6,83.14,-1415.65,508.56,-155.56,49.31,0,416.91,3081.03,17.01,-932.02,441.32,0.31,56.08,1,595.35,4390.53,16.41,-283.38,-634.45,12.1,76.86,1,204.27,3631.78,159.01,-1074.05,-1066.41,374.64,19.25,1,72.03,3399.7,338.14,-533.45,-1016.34,-506.85,1.0,1,1,1,1,1,1,0.41748226,0.908685,-0.0,-0.2800001,-0.96000004,-0.0,-0.82099056,-0.25773886,0.5094558,-0.9607651,0.27736312,-0.0,-0.40657875,-0.9136158,-0.0,0.027846083,-0.9157147,0.40086308,7.6399993896484375,0.0,1.1100006103515625,2.1199951171875,0.0,5.939994812011719,0,0,4367.84,625.2,1300.1,568.87,1165.81,321.61
224,196.17,-610.95,17.01,975.23,2071.27,0.25,100.0,0,82.31,3598.0,111.06,-43.77,-1873.09,246.94,0.0,0,-1013.51,4542.12,42.3,-1626.24,437.42,-223.98,42.37,0,286.21,3111.66,17.01,-719.35,-8.43,0.32,56.08,1,506.67,4237.6,17.01,-472.81,-728.2,0.27,76.86,1,29.49,3376.04,218.45,-900.81,-1610.42,256.95,12.31,1,-108.02,3070.86,246.24,-1345.36,-2384.43,-231.65,1.0,1,1,1,1,1,1,0.41748226,0.908685,-0.0,-0.5727551,-0.73002166,-0.372854,-0.9424372,-0.33229637,0.03729857,-0.99980015,-0.019996002,-0.0,-0.55283904,-0.833288,-0.0,0.10777694,-0.96026653,-0.257434,7.430000305175781,0.0,0.9000015258789062,1.9099960327148438,0.0,5.7299957275390625,0,0,3701.46,576.52,1739.57,457.85,1338.53,335.88
224,448.2,-75.89,17.01,975.23,2071.27,0.25,100.0,0,72.37,3207.2,119.74,-51.78,-1877.31,-15.94,0.0,0,-1288.7,4546.07,17.08,-1427.92,-519.74,-30.66,35.42,0,94.28,3044.13,17.01,-702.43,-509.51,0.31,56.08,1,417.03,4101.88,17.01,-543.18,-817.78,0.27,76.86,1,-206.48,2937.68,222.28,-950.24,-1711.82,-37.03,5.37,1,-387.38,2575.78,183.51,-1336.8,-2369.18,-365.08,1.0,1,1,1,1,1,1,0.41748226,0.908685,-0.0,-0.91861415,-0.10238236,-0.38166207,-0.87604904,-0.4818369,-0.019273475,-0.7889298,-0.6144833,-0.0,-0.55283904,-0.833288,-0.0,-0.39063275,0.465631,-0.79409933,7.220001220703125,0.0,0.69000244140625,1.6999969482421875,0.0,5.519996643066406,0,0,2785.19,783.66,2173.04,692.15,1733.14,406.45
224,627.06,303.83,17.01,975.23,2071.27,0.25,100.0,0,62.0,2863.01,116.88,-61.19,-1877.44,-15.1,0.0,0,-1600.17,4364.09,16.99,-1454.93,-888.65,0.71,28.48,0,-23.82,2924.2,17.01,-627.85,-741.01,0.27,68.24,1,275.62,3929.42,17.01,-789.2,-728.58,0.28,76.86,1,-386.01,2633.25,217.76,-988.08,-1641.36,-15.55,1.96,1,-642.81,2123.08,101.31,-1328.98,-2355.35,-487.1,1.0,1,1,1,1,1,1,0.41748226,0.908685,-0.0,-0.9221281,-0.083366185,0.37779593,-0.85188025,-0.52373666,-0.0,-0.61641544,-0.7874211,-0.0,-0.76828694,-0.64010566,-0.0,-0.1283885,0.9363743,0.32667947,7.0200042724609375,0.0,0.4900054931640625,1.5,0.0,5.319999694824219,0,0,2220.21,1022.01,2438.4,1015.9,2028.17,582.91
223,870.56,799.77,17.01,1137.11,1974.52,0.28,100.0,0,45.95,2408.74,110.55,-70.38,-1883.58,-70.95,0.0,0,-1868.72,4240.82,16.99,-1754.28,-548.29,0.31,32.84,0,-209.21,2761.11,17.01,-914.95,-564.54,0.27,68.24,1,12.09,3740.73,76.57,-1582.05,-806.62,222.58,70.5,1,-624.68,2236.53,207.12,-988.08,-1641.36,-107.44,1.96,1,-921.63,1628.1,142.89,-1180.89,-2096.65,161.53,1.0,1,1,1,1,1,1,0.5380113,0.8429376,-0.0,-0.41401985,-0.7502859,0.5154208,-0.9707225,-0.24020375,-0.0,-0.88429964,-0.4669198,-0.0,-0.5847242,-0.7797669,-0.22374336,0.33622465,-0.043254666,0.94078803,6.810005187988281,0.0,0.28000640869140625,1.2900009155273438,0.0,5.1100006103515625,0,0,1978.36,1243.65,2781.93,1344.28,2310.72,680.07
223,1083.61,1085.14,17.01,1518.04,1622.99,0.3,99.42,0,34.53,2109.83,91.15,-73.35,-1891.91,-169.34,0.0,0,-2295.79,4204.09,16.99,-1990.84,174.4,0.27,25.89,0,-364.86,2679.21,17.01,-1030.51,-496.52,0.26,68.24,1,-246.58,3602.18,90.02,-1679.79,-936.63,-19.92,63.56,1,-781.05,1976.61,181.52,-988.08,-1641.36,-210.23,1.96,1,-1127.72,1262.21,160.66,-1174.59,-2085.43,47.12,1.0,1,1,1,1,1,1,0.7834808,0.6214159,-0.0,-0.19236407,-0.9122168,0.3617411,-0.99034166,0.13864784,-0.0,-0.90561956,-0.42409113,-0.0,-0.58577174,-0.7746532,-0.23829354,0.3792864,-0.47496048,0.79407454,6.600006103515625,0.0,0.07000732421875,1.0800018310546875,0.0,4.900001525878906,0,0,2223.05,1440.18,3168.55,1615.7,2501.37,794.34
223,1512.66,1331.2,17.01,1961.59,272.68,0.09,92.48,0,16.81,1650.91,31.31,-61.02,-1904.66,-310.43,0.0,0,-2767.61,4239.58,16.99,-2195.28,-78.04,0.3,18.95,0,-602.86,2566.43,80.83,-1065.9,-504.39,223.19,68.24,1,-565.26,3415.94,86.15,-1790.69,-1089.73,-18.67,56.62,1,-1003.26,1607.25,117.19,-988.08,-1641.36,-356.3,1.96,1,-1391.07,794.66,154.25,-1166.49,-2071.12,-98.92,1.0,1,1,1,1,1,1,0.99819845,-0.059999906,-0.0,-0.024342591,-0.9898705,0.13987084,-0.99503714,-0.09950372,-0.0,-0.8991727,-0.41219723,-0.14690766,-0.53527987,-0.8435321,-0.04392143,0.20134135,-0.80939233,0.5516753,6.3899993896484375,0.0,0.0,0.8699951171875,0.0,4.689994812011719,0,0,2956.07,1652.39,3712.3,1940.58,2749.13,901.15
223,1832.53,1282.4,17.01,1833.74,-733.18,0.06,85.54,0,25.83,1334.39,24.0,189.85,-1887.24,316.81,0.0,0,-3271.9,4108.36,16.99,-2000.08,-1011.39,0.53,97.65,0,-803.33,2471.67,109.05,-1157.03,-546.35,80.74,64.19,1,-982.69,3147.21,83.01,-1907.07,-1285.64,-12.91,61.86,1,-1184.32,1306.03,40.62,-987.63,-1646.14,-473.11,1.96,1,-1642.95,347.47,117.1,-1158.69,-2057.34,-238.55,1.0,1,1,1,1,1,1,0.8849529,-0.46568048,-0.0,0.12734379,-0.9918586,-0.0,-0.85188025,-0.52373666,-0.0,-0.87962437,-0.42097586,-0.22145085,-0.5354696,-0.8394273,0.09291968,-0.019243164,-0.937304,0.34798115,6.180000305175781,0.0,0.0,0.6599960327148438,9.860000610351562,4.4799957275390625,0,0,3600.43,1941.01,4099.73,2284.13,2876.74,1065.38
223,2237.42,954.58,17.01,1248.37,-1703.72,0.05,90.05,0,40.98,890.19,90.37,-144.66,-2284.52,223.62,9.27,0,-3565.04,3889.86,16.99,-1512.86,-1555.31,0.53,97.65,0,-1125.2,2319.56,102.88,-1274.86,-602.91,-109.75,61.18,1,-1470.57,2807.5,60.99,-1878.47,-1317.0,-163.77,60.0,1,-1394.61,886.31,37.84,-1003.25,-1531.0,337.92,0.0,1,-1873.84,-62.67,108.97,-1068.23,-1898.27,107.42,1.0,1,1,1,1,1,1,0.5205504,-0.85383093,-0.0,0.50027525,-0.8004404,-0.33018166,-0.6425122,-0.7662756,-0.0,-0.8846003,-0.4661271,0.014416301,-0.5380265,-0.8367117,0.1021818,-0.62518674,-0.7804752,-0.0,5.970001220703125,0.0,0.0,0.4499969482421875,9.650001525878906,4.269996643066406,0,0,4236.24,2138.88,4300.13,2497.1,2898.76,1065.5
222,2405.2,596.76,27.06,590.14,-2141.33,307.51,85.72,0,21.75,372.82,100.59,-60.18,-2299.15,-16.01,5.49,0,-3823.09,3431.36,17.29,-560.48,-2062.7,15.44,95.91,0,-1392.1,2193.27,65.47,-1286.99,-609.24,-243.88,61.18,1,-1851.79,2520.76,19.39,-1640.7,-1562.29,-133.23,53.64,1,-1519.19,652.38,81.98,-820.09,-2124.9,287.2,0.0,1,-2095.65,-456.82,116.61,-1061.46,-1886.2,-28.32,1.0,1,1,1,1,1,1,0.18043089,-0.9835876,-0.0,0.6222966,-0.6772345,-0.39255628,-0.1852516,-0.9826911,0.0,-0.8668642,-0.47877514,0.13899924,-0.5908807,-0.80655116,0.018307846,-0.7602309,-0.60253096,-0.24291043,5.7700042724609375,0.0,0.0,0.25,9.450004577636719,4.069999694824219,0,0,4623.39,2274.19,4255.8,2742.37,2989.13,1250.53
222,2412.61,169.86,77.09,-338.53,-2267.39,185.24,81.57,0,11.04,-67.86,97.6,-51.58,-2299.36,-15.47,5.49,0,-3846.27,3001.27,18.46,282.28,-2130.23,-13.97,92.16,0,-1625.77,2022.85,24.96,-1443.25,-1336.27,-89.13,55.97,1,-2075.25,2226.16,16.81,-1068.47,-1912.49,4.04,52.76,1,-1744.58,67.95,108.13,-820.09,-2124.9,-15.44,0.0,1,-2307.26,-832.85,97.44,-1054.98,-1874.68,-157.67,1.0,1,1,1,1,1,1,0.013598592,-0.9863028,-0.1643838,0.747281,-0.6622539,0.05468884,0.20333509,-0.9788734,-0.021487463,-0.6522948,-0.7304435,-0.20239535,-0.41283444,-0.91080606,-0.0,-0.85640967,-0.23432975,-0.46005648,5.560005187988281,0.0,0.0,0.04000091552734375,9.240005493164062,3.8600006103515625,0,0,4825.25,2441.25,4132.22,2936.78,3068.86,1062.15
